id,cebuano,tagalog
b.1ch.3.14,"Si Amon iyang anak nga lalake, si Josias iyang anak nga lalake.","Ang ikatlo'y si Absalom, na anak ni Maacha na anak na babae ni Talmai na hari sa Gesur; ang ikaapat ay si Adonias na anak ni Aggith;"
b.1ch.3.15,"Ug ang mga anak nga lalake ni Josias: ang kamagulangan si Johanan, ang ikaduha si Joacim, ang ikatolo si Sedecias, ang ikaupat si Sallum.","Ang ikalima'y si Sephatias, ni Abithal; ang ikaanim ay si Itream, ni Egla na asawa niya."
b.1ch.3.16,"Ug ang mga anak nga lalake ni Joacim: Jechonias nga iyang anak nga lalake, si Sedecias ang iyang anak nga lalake.",Anim ang ipinanganak sa kaniya sa Hebron; at doo'y naghari siyang pitong taon at anim na buwan: At sa Jerusalem ay naghari siyang tatlong pu't tatlong taon.
b.1ch.3.17,"Ug ang mga anak nga lalake ni Jechonias ang binihag: si Salathiel nga iyang anak nga lalake,","At ito ang mga ipinanganak sa kaniya sa Jerusalem: si Simma, at si Sobab, at si Nathan, at si Solomon, apat, ni Beth-sua na anak na babae ni Ammiel:"
b.1ch.3.18,"Ug si Mechiram, ug si Pedaia, ug si Seneaser, Jecamia, Hosama ug si Nedabia,","At si Ibaar, at si Elisama, at si Eliphelet;"
b.1ch.3.19,"Ug ang mga anak nga lalake ni Pedaia: si Zorobabel ug si Simi, ug ang mga anak nga lalake ni Zorobabel: si Mesullam, ug si Hananias; ug si Selomith nga ilang igsoon nga babaye;","At si Noga, at si Nepheg, at si Japhia;"
b.1ch.3.20,"Ug si Hasuba, ug si Ohel, ug si Berechias, ug si Hasadia, ug si Jusabhesed, lima.","At si Elisama, at si Eliada, at si Eliphelet, siyam;"
b.1ch.3.21,"Ug ang mga anak nga lalake ni Hananias: si Pelatias, ug si Jesaias; ang mga anak nga lalake ni Rephaias, mga anak nga lalake ni Arnan, mga anak nga lalake ni Obadias, mga anak nga lalake ni Sechanias.","Lahat ng ito'y mga anak ni David, bukod pa ang mga anak ng mga babae; at si Thamar ay kanilang kapatid na babae."
b.1ch.3.22,"Ug ang mga anak nga lalake ni Sechanias; si Semaias; ug ang mga anak nga lalake ni Semaias: si Hattus, ug si Igheal, ug si Barias, Nearias, ug si Saphat, unom.","At ang anak ni Solomon ay si Roboam, si Abia na kaniyang anak, si Asa na kaniyang anak, si Josaphat na kaniyang anak;"
b.1ch.3.23,"Ug ang mga anak nga lalake ni Nearias: si Elioneai, si Ezechias ug si Azricam, tolo.","Si Joram na kaniyang anak, si Ochozias na kaniyang anak, si Joas na kaniyang anak;"
b.1ch.3.24,"Ug ang mga anak nga lalake ni Elioneai: si Odavias, ug si Eliasib, ug si Palaias, ug si Accub, ug si Johanan, ug si Dalaias, ug si Anani, pito.","Si Amasias na kaniyang anak, si Azarias na kaniyang anak, si Jotham na kaniyang anak;"
b.1ch.4.1,"Ang mga anak nga lalake ni Juda: si Phares, si Hesron, ug si Carmi, ug si Hur, ug si Sobal.","Si Achaz na kaniyang anak, si Ezechias na kaniyang anak, si Manases na kaniyang anak;"
b.1ch.4.2,Ug si Reaias ang anak nga lalake ni Sobal nanganak kang Jahath; ug si Jahath nanganak kang Ahumai ug Laad. Kini mao ang mga panimalay sa mga Sorathihanon.,"Si Amon na kaniyang anak, si Josias na kaniyang anak."
b.1ch.4.3,"Ug kini mao ang mga anak nga lalake sa amahan ni Etham: si Jezreel, ug si Isma, ug si Ibdas. Ug ang ngalan sa iyang igsoon nga babaye mao si Haslelponi;","At ang mga anak ni Josias: ang panganay ay si Johanan, ang ikalawa'y si Joacim, ang ikatlo'y si Sedecias, ang ikaapat ay si Sallum."
b.1ch.4.4,"Ug si Penuel nga amahan ni Gedor, ug si Ezer nga amahan ni Husa. Kini mao ang mga anak nga lalake ni Hur ang kamagulangan ni Ephrata nga amahan ni Beth-lehem.","At ang mga anak ni Joacim: si Jechonias na kaniyang anak, si Sedecias na kaniyang anak."
b.1ch.4.5,"Ug si Asur nga amahan ni Tecoa may duha ka asawa, si Helea ug si Naara.","At ang mga anak ni Jechonias, na bihag: si Salathiel na kaniyang anak,"
b.1ch.4.6,"Ug si Naara nanganak kang Auzam, ug kang Hepher, ug kang Themeni, ug kang Ahastari. Kini mao ang mga anak nga lalake ni Naara.","At si Mechiram, at si Pedaia at si Seneaser, si Jecamia, si Hosama, at si Nedabia."
b.1ch.4.7,"Ug ang mga anak nga lalake ni Helea: si Sereth, Jesohar, ug Ethnan.","At ang mga anak, ni Pedaia: si Zorobabel, at si Simi. At ang mga anak ni Zorobabel; si Mesullam, at si Hananias; at si Selomith, na kanilang kapatid na babae:"
b.1ch.4.8,"Ug si Cos nanganak kang Anob, ug kang Sobeba, ug sa mga panimalay ni Aharhel anak nga lalake ni Arum.","At si Hasuba, at si Ohel, at si Berechias, at si Hasadia, at si Jusabhesed, lima."
b.1ch.4.9,"Ug si Jabes labing talahuron kay sa iyang mga kaigsoonan: ug ang iyang inahan nagtawag sa iyang ngalan nga Jabes, nga nagaingon: Tungod kay gipanganak ko siya sa kasubo.","At ang mga anak ni Hananias: si Pelatias, at si Jesaias; ang mga anak ni Rephaias, ang mga anak ni Arnan, ang mga anak ni Obdias, ang mga anak ni Sechanias."
b.1ch.4.10,"Si Jabes nagsangpit sa Dios sa Israel, nga nagaingon: Oh, hinaut unta, nga panalanginan mo gayud ako, ug dugangan ang akong utlanan, ug nga ang imong kamot mag-uban kanako sa kadautan nga kana dili magpasubo kanako! Ug ang Dios naghatag kaniya sa iyang gipangayo.","At ang mga anak ni Sechanias: si Semaias; at ang mga anak ni Semaias: si Hattus, at si Igheal, at si Barias, at si Nearias, at si Saphat, anim."
b.1ch.4.11,Ug si Caleb igsoon nga lalake ni Sua nanganak kang Mehir nga amahan ni Esthon.,"At ang mga anak ni Nearias: si Elioenai, at si Ezechias, at si Azricam, tatlo."
b.1ch.4.12,"Ug si Esthon nanganak kang Bethrapha, ug kang Phasea ug kang Tehinna nga amahan sa lungsod ni Naas: kini mao ang mga tawo sa Recha.","At ang mga anak ni Elioenai: si Odavias, at si Eliasib, at si Pelaias, at si Accub, at si Johanan at si Delaias, at si Anani, pito."
b.1ch.4.13,Ug ang mga anak nga lalake ni Cenes: si Othniel ug si Seraiah. Ug ang mga anak nga lalake ni Othniel: Hathath.,"Ang mga anak ni Juda: si Phares, si Hesron, at si Carmi, at si Hur, at si Sobal."
b.1ch.4.14,Ug si Maonathi nanganak kang Ophra: ug si Seraiah nanganak kang Joab nga amahan sa Ge-harashim kay sila mga batid sa panimuhat.,At naging anak ni Reaias na anak ni Sobal si Jahath: at naging anak ni Jahath si Ahumai; at si Laad. Ito ang mga angkan ng mga Sorathita.
b.1ch.4.15,"Ug ang mga anak nga lalake ni Caleb ang anak nga lalake ni Jephone: si Iru, Ela, ug Naham; ug ang mga anak nga lalake ni Ela: ug si Cenez.","At ito ang mga anak ng ama ni Etham: si Jezreel, at si Isma, at si Idbas: at ang pangalan ng kanilang kapatid na babae ay Haslelponi:"
b.1ch.4.16,"Ug ang mga anak nga lalake ni Jaleleel: si Zip, Ziphas, Tirias, ug Asareel.","At si Penuel na ama ni Gedor, at si Ezer na ama ni Husa. Ito ang mga anak ni Hur, na panganay ni Ephrata, na ama ni Bethlehem."
b.1ch.4.17,"Ug ang mga anak nga lalake ni Ezra: si Jeter, Mered, Epher, Jalon; ug siya nanganak kang Miriam, ug kang Sammai, ug kang Isba nga amahan ni Esthemoa.","At si Asur na ama ni Tecoa ay nagasawa ng dalawa: si Helea, at si Naara."
b.1ch.4.18,"Ug ang iyang asawa, ang Judianhon, nanganak kang Jered nga amahan ni Gedor, ug kang Heber nga amahan ni Socho, ug kang Icutheriel, nga amahan ni Zanoa. Kini mao ang mga anak nga lalake ni Bethia, anak nga babaye ni Faraon, nga gipangasawa ni Mered.","At ipinanganak sa kaniya ni Naara si Auzam, at si Hepher, at si Themeni, at si Ahastari. Ito ang mga anak ni Naara."
b.1ch.4.19,"Ug ang mga anak nga lalake sa asawa ni Odias, igsoon nga babaye ni Naham, mao ang mga amahan ni Keila ang Garmihanon, ug kang Esthemoa, ang Maacatihanon.","At ang mga anak ni Helea ay si Sereth, at si Jesohar, at si Ethnan."
b.1ch.4.20,"Ug ang mga anak nga lalake ni Simon: mao si Amnon, ug Rinna, Hanan ug Tilon. Ug ang mga anak nga lalake ni Isi: si Zoheth, ug Benzoheth.","At naging anak ni Coz si Anob, at si Sobeba, at ang mga angkan ni Aharhel na anak ni Arum."
b.1ch.4.21,"Ang mga anak nga lalake ni Sela, ang anak nga lalake ni Juda: si Er ang amahan ni Leca, ug si Laadan ang amahan ni Maresa, ug ang mga panimalay sa balay kanila nga nagbuhat sa maanindot nga lino nga fino sa balay ni Asbea;","At si Jabes ay bantog kay sa kaniyang mga kapatid: at tinawag ng kaniyang ina ang kaniyang pangalan na Jabes, na sinasabi, Sapagka't ipinanganak kong may kahirapan siya."
b.1ch.4.22,"Ug si Joacim ug ang mga tawo sa Chozeba, ug Joas, ug Seraph nga may gahum sa Moab, ug sa Jasubilehem. Ug ang mga nanghisulat mga karaan.","At si Jabes ay dumalangin sa Dios ng Israel, na nagsasabi, Oh ako nawa'y iyong pagpalain, at palakihin ang aking hangganan, at ang iyong kamay ay suma akin, at ingatan mo ako sa kasamaan, na huwag akong maghirap! At ipinagkaloob ng Dios sa kaniya ang kaniyang hiniling."
b.1ch.4.23,Kini mao ang mga magkokolon ug ang mga namuyo sa mga tanaman sa Netaim ug Gedera: didto sila namuyo uban sa hari tungod sa iyang buhat.,"At naging anak ni Celub na kapatid ni Sua si Machir, na siyang ama ni Esthon."
b.1ch.4.24,"Ang mga anak nga lalake ni Simeon: si Nemuel, ug Jamin, ug Jarib, ug Zera, ug Saul;","At naging anak ni Esthon si Beth-rapha, at si Phasea, at si Tehinna, na ama ni Ir-naas. Ito ang mga lalake ni Recha."
b.1ch.4.25,"Si Sallum nga iyang anak nga lalake, si Mibsam nga iyang anak nga lalake ug si Misma nga iyang anak nga lalake.","At ang mga anak ni Cenez: si Othniel, at si Seraiah; at ang anak ni Othniel; si Hathath."
b.1ch.4.26,"Ug ang mga anak nga lalake ni Misma: si Hamuel nga iyang anak nga lalake, si Zachur nga iyang anak nga lalake, si Simei nga iyang anak nga lalake.","At naging anak ni Maonathi si Ophra: at naging anak ni Seraiah si Joab, na ama ng Geharasim; sapagka't sila'y mga manggagawa."
b.1ch.4.27,"Ug si Simei may napulo ug unom ka anak nga lalake, ug unom ka mga babaye nga anak; apan ang iyang mga igsoon walay daghang anak, ang ilang panimalay wala dumaghan sama sa mga anak ni Juda.","At ang mga anak ni Caleb na anak ni Jephone; si Iru, si Ela, at si Naham; at ang anak ni Ela; at si Cenez."
b.1ch.4.28,"Ug sila namuyo sa Beer-seba, ug sa Molada ug sa Hasar-sual,","At ang mga anak ni Jaleleel: si Ziph, at si Zipha, si Tirias, at si Asareel."
b.1ch.4.29,"Ug sa Bilha, ug sa Esem, ug sa Tholad.","At ang mga anak ni Ezra: si Jeter, at si Mered, at si Epher, at si Jalon; at ipinanganak niya si Mariam, at si Sammai, at si Isba, na ama ni Esthemoa."
b.1ch.4.30,"Ug sa Bethuel, ug sa Horma, ug sa Siclag,","At ipinanganak ng kaniyang asawang Judia si Jered, na ama ni Gedor, at si Heber na ama ni Socho, at si Icuthiel na ama ni Zanoa. At ito ang mga anak ni Bethia na anak na babae ni Faraon, na naging asawa ni Mered."
b.1ch.4.31,"Ug sa Beth-marchaboth, ug sa Hasasusim, ug sa Beth-birai, ug sa Saaraim. Kini mao ang ilang mga lungsod hangtud sa paghari ni David.","At ang mga anak ng asawa ni Odias, na kapatid na babae ni Naham, ay ang ama ni Keila na Garmita, at ni Esthemoa na Maachateo."
b.1ch.4.32,"Ug ang ilang mga balangay mao ang Etam, ug Ain, Rimmon ug Tochen, ug Asan, lima ka mga lungsod.","At ang mga anak ni Simon: si Amnon, at si Rinna, si Benhanan, at si Tilon. At ang mga anak ni Isi: si Zoheth, at si Benzoheth."
b.1ch.4.33,"Ug ang tanan nilang mga balangay nga nagalibut sa maong mga lungsod, kang Baal. Kini mao ang ilang mga pinuy-anan, ug sila adunay kagikanan sa ilang pagsanay.","Ang mga anak ni Sela na anak ni Juda: si Er na ama ni Lecha, at si Laada na ama ni Maresa, at ang mga angkan ng sangbahayan ng nagsisigawa ng mainam na kayong lino, sa sangbahayan ni Asbea;"
b.1ch.4.34,"Ug si Mesobab, ug si Jamlech, ug si Josi anak nga lalake ni Amasias;","At si Jaocim, at ang mga lalake ni Chozeba, at si Joas, at si Saraph, na siyang mga nagpasuko sa Moab, at si Jasubi-lehem. At ang alaalang ito'y matanda na."
b.1ch.4.35,"Ug si Joel, ug si Jehu anak nga lalake ni Josibias, anak nga lalake ni Seraias, anak nga lalake ni Aziel;","Ang mga ito'y mga magpapalyok, at mga taga Netaim at Gedera: doo'y nagsisitahan sila na kasama ng hari para sa kaniyang gawain."
b.1ch.4.36,"Ug si Elioenai, ug si Jacoba, ug si Jesohaia, ug si Asaia, ug si Adiel, ug si Jesimiel, ug si Benaias.","Ang mga anak ni Simeon: si Nemuel, at si Jamin, si Jarib, si Zera, si Saul:"
b.1ch.4.37,"Ug si Ziza anak nga lalake ni Siphi, anak nga lalake ni Allon, anak nga lalake ni Jedaia, anak nga lalake ni Simri, anak nga lalake ni Semaias--","Si Sallum na kaniyang anak, si Mibsam na kaniyang anak, si Misma na kaniyang anak."
b.1ch.4.38,Kining gihisgutan pinaagi sa ngalan mao ang mga principe sa ilang mga panimalay: ug ang mga balay sa ilang mga amahan daku uyamut ang pagtubo.,"At ang mga anak ni Misma: si Hamuel na kaniyang anak, si Sachur na kaniyang anak, si Simi na kaniyang anak."
b.1ch.4.39,"Ug nangadto sila sa ganghaan sa Gador sa dapit sa silangan sa walog, sa pagpangita sa sibsibanan sa ilang mga panon.","At si Simi ay nagkaanak ng labing anim na lalake at anim na anak na babae; nguni't ang kaniyang mga kapatid ay di nagkaanak ng marami, o dumami man ang buong angkan nila na gaya ng mga anak ni Juda."
b.1ch.4.40,"Ug sila nakakaplag sa malabong nga sibsibanan ug maayo, ug ang yuta halapad, ug hilum ug malinawon; kay ang namuyo didto nga una mga anak ni Cham.","At sila'y nagsitahan sa Beer-seba, at sa Molada, at sa Hasar-sual;"
b.1ch.4.41,"Ug kining gipanulat pinaagi sa ngalan migdangat sa mga adlaw ni Ezechias hari sa Juda, ug gipangguba ang ilang mga balong-balong, ug ang Meunim nga nakaplagan didto, ug gilaglag sila paghurot hangtud niining adlawa, ug mingpuyo ilis kanila; tungod kay may sibsibanan didto sa ilang mga panon.","At sa Bala, at sa Esem, at sa Tholad;"
b.1ch.4.42,"Ug ang uban kanila, bisan ang mga anak nga lalake ni Simeon, lima ka gatus ka tawo miadto sa bukid sa Seir, nga ang ilang mga capitan mao si Pelatia, ug si Nearias, ug si Rephaias, ug si Uzziel mga anak nga lalake ni Isi;","At sa Bethuel, at sa Horma, at sa Siclag;"
b.1ch.4.43,"Ug ilang gidaug ang salin sa mga Amalecahanon nga nakagawas, ug mingpuyo didto hangtud niining adlawa.","At sa Beth-marchaboth, at sa Hasa-susim, at sa Beth-birai, at sa Saaraim. Ito ang kanilang mga bayan hanggang sa paghahari ni David."
b.1ch.5.1,"Ug ang mga anak nga lalake ni Ruben, ang kamagulangan ni Israel (kay siya ang unang natawo, apan tungod kay iyang gihugawan ang higdaanan sa iyang amahan, ang iyang kagahum sa pagkamagulang gihatag sa mga anak nga lalake ni Jose, anak nga lalake ni Israel; ug ang kagikanan sa kaliwat dili ipasikad sumala sa pagkamagulang.","At ang kanilang mga nayon ay Etam, at Ain, Rimmon, at Tochen, at Asan, limang bayan:"
b.1ch.5.2,"Kay ang Juda milabaw sa iyang mga kaigsoonan, ug kaniya migula ang principe; apan ang gahum sa pagkamagulang iya kang Jose).","At ang lahat ng kanilang mga nayon ay nangasa palibot ng mga bayang yaon, hanggang sa Baal. Ang mga ito ang naging kanilang mga tahanan, at sila'y mayroong kanilang talaan ng lahi."
b.1ch.5.3,"Ang mga anak nga lalake ni Ruben ang kamagulangan ni Israel; si Enoch, ug Phallu, ug Esron, ug Carmi,","At si Mesobab, at si Jamlech, at si Josias na anak ni Amasias;"
b.1ch.5.4,"Ang mga anak nga lalake ni Joel: si Semaias iyang anak nga lalake, Gog iyang anak nga lalake, Simei iyang anak nga lalake;","At si Joel, at si Jehu na anak ni Josibias, na anak ni Seraiah, na anak ni Aziel;"
b.1ch.5.5,"Si Micha nga iyang anak nga lalake, si Recaia nga iyang anak nga lalake, si Baal nga iyang anak nga lalake.","At si Elioenai, at si Jacoba, at si Jesohaia, at si Asaias, at si Adiel, at si Jesimiel, at si Benaias;"
b.1ch.5.6,"Si Beera iyang anak nga lalake nga gibihag ni Thiglath-pilneser, hari sa Asiria: siya ang principe sa mga Rubenhanon.","At si Ziza, na anak ni Siphi, na anak ni Allon, na anak ni Jedaia, na anak ni Simri, na anak ni Semaias."
b.1ch.5.7,"Ug ang iyang mga kaigsoonan sumala sa ilang mga panimalay sa natukib na ang kaagi sa ilang mga kagikanan: ang pangulo si Jeiel ug si Zacharias,",Ang mga itong nangabanggit sa pangalan ay mga prinsipe sa kanilang mga angkan: at ang mga sangbahayan ng kanilang mga magulang ay lumaking mainam.
b.1ch.5.8,"Ug si Bela ang anak nga lalake ni Azaz, ang anak nga lalake ni Sema, ang anak nga lalake ni Joel nga nagpuyo sa Aroer hangtud sa Nebo ug Baalmeon:","At sila'y nagsiparoon sa pasukan ng Gador, hanggang sa dakong silanganan ng libis, upang ihanap ng pastulan ang kanilang mga kawan."
b.1ch.5.9,"Ug siya mipuyo dapit sa silangan ngadto sa pagulod mo sa kamingawan sukad sa suba sa Eufrates, tungod kay ang ilang mga vaca gipadaghan sa yuta sa Galaad.","At sila'y nakasumpong ng mainam na pastulan at mabuti, at ang lupain ay maluwang, at tahimik, at payapa; sapagka't ang nagsisitahan nang una roon ay kay Cham."
b.1ch.5.10,"Ug sa mga adlaw ni Saul, sila nakiggubat batok sa mga Agaresnon, nga nahulog sa ilang kamot; ug sila namuyo sa ilang mga balong-balong sa tibook yuta sa silangan dapit sa Galaad.","At ang mga itong nangasusulat sa pangalan ay nagsiparoon sa mga kaarawan ni Ezechias na hari sa Juda, at iniwasak ang kanilang mga tolda, at ang mga Meunim na nangasumpungan doon, at nilipol na lubos, hanggang sa araw na ito, at sila'y nagsitahan na kahalili nila: sapagka't may pastulan doon sa kanilang mga kawan."
b.1ch.5.11,"Ug ang mga anak nga lalake ni Gad namuyo atbang kanila, sa yuta sa Basan hangtud sa Salca:","At ang iba sa kanila, sa makatuwid baga'y sa mga anak ni Simeon, na limang daang lalake, ay nagsiparoon sa bundok ng Seir, na ang kanilang mga punong kawal ay si Pelatia, at si Nearias, at si Rephaias, at si Uzziel, na mga anak ni Isi."
b.1ch.5.12,"Si Joel ang pangulo, si Sephan ang ikaduha, ug si Janai, ug si Saphat sa Basan.","At kanilang sinaktan ang nalabi sa mga Amalecita na nakatanan, at tumahan doon hanggang sa araw na ito."
b.1ch.5.13,"Ug ang ilang mga kaigsoonan sa mga balay sa ilang mga amahan: si Michael, ug si Mesullam, ug si Seba, ug si Jorai, ug si Jachan, ug si Zia, ug si Heber, pito.","At ang mga anak ni Ruben na panganay ni Israel (sapagka't siya ang panganay; nguni't sa paraang kaniyang dinumhan ang higaan ng kaniyang ama, ang kaniyang pagkapanganay ay ibinigay sa mga anak ni Jose na anak ni Israel; at sa talaan ng lahi ay hindi marapat ibilang ayon sa pagkapanganay."
b.1ch.5.14,"Kini mao ang mga anak nga lalake ni Abihail, ang anak nga lalake ni Huri, ang anak nga lalake ni Jaroa, ang anak nga lalake ni Galaad, ang anak nga lalake ni Michael, ang anak nga lalake ni Jesiai, ang anak nga lalake ni Jaddo, ang anak nga lalake ni Buz;","Sapagka't si Juda'y nanaig sa kaniyang mga kapatid, at sa kaniya nanggaling ang pangulo; nguni't ang pagkapanganay ay kay Jose:)"
b.1ch.5.15,"Si Ahi ang anak nga lalake ni Abdiel ang anak nga lalake ni Guni, maoy mga pangulo sa mga balay sa ilang mga amahan.","Ang mga anak ni Ruben na panganay ni Israel: si Enoch, at si Phallu, at si Esron, at si Charmi."
b.1ch.5.16,"Ug sila namuyo sa Galaad didto sa Basan, ug sa iyang mga lungsod, ug sa tanang mga sibsibanan nga dapit sa Saron, ingon sa kalayoon sa ilang mga utlanan.","Ang mga anak ni Joel: si Semaias na kaniyang anak, si Gog na kaniyang anak, si Simi na kaniyang anak,"
b.1ch.5.17,"Kining tanan gipasikad sumala sa mga kagikanan sa kaliwatan sa mga adlaw ni Jotham hari sa Juda, ug sa mga adlaw ni Jeroboam hari sa Israel.","Si Micha na kaniyang anak, si Recaia na kaniyang anak, si Baal na kaniyang anak,"
b.1ch.5.18,"Ang mga anak nga lalake ni Ruben ug ang mga Gadhanon, ug ang katungang-banay ni Manases, sa maisug nga mga tawo, mga tawo nga arang makadala sa kalasag ug pinuti, ug sa pagpana, ug batid sa gubat may kap-atan ug upat ka libo pito ka gatus ug kan-uman, nga arang makaadto sa pagpanggubat.","Si Beera na kaniyang anak, na dinalang bihag ni Tilgath-pilneser na hari sa Asiria: siya'y prinsipe ng mga Rubenita."
b.1ch.5.19,"Ug sila nakiggubat batok sa mga Agaresnon, ug sa Jetur, ug sa Naphis ug sa Nodab.","At ang kaniyang mga kapatid ayon sa kanilang mga angkan nang bilangin sa talaan ng kanilang mga lahi; ang pinuno'y si Jeiel, at si Zacharias,"
b.1ch.5.20,"Ug sila gitabangan batok kanila ug ang mga Agaresnon gitugyan ngadto sa ilang kamot, ug ang tanan nga diha kanila; kay sila mingsangpit sa Dios diha sa panggubatan, ug nagpakilooy sila kaniya tungod kay ilang gibutang kaniya ang ilang pagsalig.","At si Bela, na anak ni Azaz, na anak ni Sema, na anak ni Joel, na tumatahan sa Aroer, hanggang sa Nebo at Baal-meon:"
b.1ch.5.21,"Ug ilang gidala ang ilang mga vaca; sa ilang mga camello kalim-an ka libo, ug sa carnero duha ka gatus ug kalim-an ka libo, ug sa mga asno duha ka libo, ug sa mga tawo usa ka gatus ka libo,","At sa dakong silanganan ay tumahan hanggang sa pasukan sa ilang na mula sa ilog Eufrates, sapagka't ang kanilang mga hayop ay dumami sa lupain ng Galaad."
